"Geographic.Area.Code","Geographic.Area.Name","Geographic.Area.Level","Parent.Geographic.Area.Code","Parent.Geographic.Area.Name","Geographic.Area.Type","X","Y","ISO.Code","Units.Code","Units.Desc","Time.Series.Id","Time.Series.Keys","Number.of.Years.Available","Earliest.Year.Available","Latest.Year.Available","Available.Years","Value.2000","Value.2005","Value.2010","Value.2015","Value.2019","ObjectId","x2","y2"
706,"Somalia",4,14,"Eastern Africa","Country",46.20367477,4.406485729,"SOM","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0,0,0,0,0,313,5143369.54817442,491012.025405566
706,"Somalia",4,14,"Eastern Africa","Country",46.20367477,4.406485729,"SOM","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0,0,0,0,0,314,5143369.54817442,491012.025405566
710,"South Africa",4,18,"Southern Africa","Country",24.67184355,-29.99957544,"ZAF","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",9.56364,9.36999,9.805,9.46004,9.45071,315,2746457.06091731,-3503495.27039173
710,"South Africa",4,18,"Southern Africa","Country",24.67184355,-29.99957544,"ZAF","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",3.58054,3.53614,3.65522,3.46768,3.46019,316,2746457.06091731,-3503495.27039173
710,"South Africa",4,18,"Southern Africa","Country",24.67184355,-29.99957544,"ZAF","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",15.85882,15.4946,16.24319,15.73059,15.73768,317,2746457.06091731,-3503495.27039173
724,"Spain",5,39,"Southern Europe","Country",-3.554078296,40.39211472,"ESP","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",12.46109,12.83028,10.1601,11.3634,12.66675,318,-395638.186150145,4923088.00703142
724,"Spain",5,39,"Southern Europe","Country",-3.554078296,40.39211472,"ESP","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",5.91598,6.08288,4.67236,5.16436,5.76291,319,-395638.186150145,4923088.00703142
724,"Spain",5,39,"Southern Europe","Country",-3.554078296,40.39211472,"ESP","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",19.3444,19.85802,15.85899,17.89819,19.94367,320,-395638.186150145,4923088.00703142
144,"Sri Lanka",5,127,"Southern Asia (excluding India)","Country",80.70489654,7.614693343,"LKA","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.76131,2.0357,2.74022,2.89967,2.87,321,8984027.98735663,850170.213837416
144,"Sri Lanka",5,127,"Southern Asia (excluding India)","Country",80.70489654,7.614693343,"LKA","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.76131,2.0357,2.74022,2.89967,2.87,322,8984027.98735663,850170.213837416
144,"Sri Lanka",5,127,"Southern Asia (excluding India)","Country",80.70489654,7.614693343,"LKA","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.70982,0.8213,1.11036,1.19517,1.18833,323,8984027.98735663,850170.213837416
144,"Sri Lanka",5,127,"Southern Asia (excluding India)","Country",80.70489654,7.614693343,"LKA","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.70982,0.8213,1.11036,1.19517,1.18833,324,8984027.98735663,850170.213837416
144,"Sri Lanka",5,127,"Southern Asia (excluding India)","Country",80.70489654,7.614693343,"LKA","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",2.84029,3.3103,4.50129,4.78468,4.74686,325,8984027.98735663,850170.213837416
144,"Sri Lanka",5,127,"Southern Asia (excluding India)","Country",80.70489654,7.614693343,"LKA","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",2.84029,3.3103,4.50129,4.78468,4.74686,326,8984027.98735663,850170.213837416
740,"Suriname",4,5,"South America","Country",-55.90626394,4.132603197,"SUR","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",5.28453,5.38096,6.26102,6.30875,7.39647,327,-6223456.83395515,460438.686378327
740,"Suriname",4,5,"South America","Country",-55.90626394,4.132603197,"SUR","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",2.11024,2.18046,2.56321,2.61717,3.09873,328,-6223456.83395515,460438.686378327
740,"Suriname",4,5,"South America","Country",-55.90626394,4.132603197,"SUR","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",8.45861,8.58888,9.99153,10.04056,11.74493,329,-6223456.83395515,460438.686378327
752,"Sweden",5,154,"Northern Europe","Country",14.3775338,60.60103109,"SWE","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",8.5834,8.64296,9.49471,9.13918,9.03582,330,1600499.74147908,8534783.91368316
752,"Sweden",5,154,"Northern Europe","Country",14.3775338,60.60103109,"SWE","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",3.93989,4.01718,4.443,4.29676,4.26501,331,1600499.74147908,8534783.91368316
752,"Sweden",5,154,"Northern Europe","Country",14.3775338,60.60103109,"SWE","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",13.40294,13.41341,14.64859,14.04086,13.84928,332,1600499.74147908,8534783.91368316
756,"Switzerland",5,155,"Western Europe","Country",8.223158,46.96617097,"CHE","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",12.4758,11.6343,11.41466,11.4877,11.22872,333,915397.761272634,5936554.06071881
756,"Switzerland",5,155,"Western Europe","Country",8.223158,46.96617097,"CHE","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",6.13071,5.68342,5.55855,5.59221,5.44732,334,915397.761272634,5936554.06071881
756,"Switzerland",5,155,"Western Europe","Country",8.223158,46.96617097,"CHE","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",19.25429,17.95704,17.54839,17.58308,17.18093,335,915397.761272634,5936554.06071881
156,"China",4,30,"Eastern Asia","Country",104.1403375,32.30955217,"CHN","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.51929,1.62483,2.91574,3.02558,2.60174,336,11592849.3415397,3804013.10208352
300,"Greece",5,39,"Southern Europe","Country",22.58307827,39.47301873,"GRC","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",10.12769,10.68776,9.85666,10.77545,10.50152,337,2513936.77356104,4789655.72393772
760,"Syrian Arab Republic",4,145,"Western Asia","Country",38.50466565,35.01676176,"SYR","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.30725,0.23953,0.23317,0.0685,0.04707,338,4286319.77332325,4166159.23366226
156,"China",4,30,"Eastern Asia","Country",104.1403375,32.30955217,"CHN","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",6.0043,6.31412,10.91067,11.04197,9.3688,339,11592849.3415397,3804013.10208352
300,"Greece",5,39,"Southern Europe","Country",22.58307827,39.47301873,"GRC","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",4.56773,4.91965,4.4709,4.74161,4.603,340,2513936.77356104,4789655.72393772
300,"Greece",5,39,"Southern Europe","Country",22.58307827,39.47301873,"GRC","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",15.82897,16.6381,15.51168,17.13253,16.7186,341,2513936.77356104,4789655.72393772
308,"Grenada",4,29,"Caribbean","Country",-61.68248568,12.11238395,"GRD","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",9.39749,8.19155,7.69463,8.47502,8.95916,342,-6866462.89676099,1358501.10022156
308,"Grenada",4,29,"Caribbean","Country",-61.68248568,12.11238395,"GRD","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",3.85263,3.37878,3.11028,3.43523,3.64052,343,-6866462.89676099,1358501.10022156
308,"Grenada",4,29,"Caribbean","Country",-61.68248568,12.11238395,"GRD","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",15.05446,13.01822,12.21634,13.47155,14.24975,344,-6866462.89676099,1358501.10022156
320,"Guatemala",4,13,"Central America","Country",-91.2312746,15.00273719,"GTM","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",2.42279,2.27575,2.04517,1.65084,1.62745,345,-10155819.0328933,1689515.59296782
320,"Guatemala",4,13,"Central America","Country",-91.2312746,15.00273719,"GTM","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.03013,0.96703,0.86869,0.70077,0.68799,346,-10155819.0328933,1689515.59296782
320,"Guatemala",4,13,"Central America","Country",-91.2312746,15.00273719,"GTM","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",3.94995,3.71111,3.32545,2.67494,2.6341,347,-10155819.0328933,1689515.59296782
324,"Guinea",4,11,"Western Africa","Country",-11.28173419,11.00210343,"GIN","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.70098,0.84041,0.71317,1.17592,1.09344,348,-1255876.90529586,1232345.33807015
324,"Guinea",4,11,"Western Africa","Country",-11.28173419,11.00210343,"GIN","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.24091,0.28817,0.24084,0.39176,0.35871,349,-1255876.90529586,1232345.33807015
324,"Guinea",4,11,"Western Africa","Country",-11.28173419,11.00210343,"GIN","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.25229,1.50658,1.28124,2.09969,1.93895,350,-1255876.90529586,1232345.33807015
624,"Guinea-Bissau",4,11,"Western Africa","Country",-14.40182514,12.11760394,"GNB","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",4.42269,5.49467,4.5972,5.24317,5.5435,351,-1603203.84107857,1359095.4234101
624,"Guinea-Bissau",4,11,"Western Africa","Country",-14.40182514,12.11760394,"GNB","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.72861,2.12669,1.76247,1.9918,2.09356,352,-1603203.84107857,1359095.4234101
624,"Guinea-Bissau",4,11,"Western Africa","Country",-14.40182514,12.11760394,"GNB","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",7.44579,9.28797,7.76314,8.83204,9.31967,353,-1603203.84107857,1359095.4234101
328,"Guyana",4,5,"South America","Country",-58.97322037,4.788012784,"GUY","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",7.6665,6.69221,5.78011,5.75592,5.32751,354,-6564868.86202791,533620.585718852
328,"Guyana",4,5,"South America","Country",-58.97322037,4.788012784,"GUY","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",3.0533,2.6265,2.27618,2.2841,2.10488,355,-6564868.86202791,533620.585718852
328,"Guyana",4,5,"South America","Country",-58.97322037,4.788012784,"GUY","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",12.36219,10.8054,9.38859,9.26839,8.56762,356,-6564868.86202791,533620.585718852
332,"Haiti",4,29,"Caribbean","Country",-72.33640958,18.40426539,"HTI","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",3.98503,3.87191,2.97229,2.812,3.02055,357,-8052452.28025928,2084921.81390481
332,"Haiti",4,29,"Caribbean","Country",-72.33640958,18.40426539,"HTI","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.59989,1.54979,1.18184,1.109,1.18616,358,-8052452.28025928,2084921.81390481
332,"Haiti",4,29,"Caribbean","Country",-72.33640958,18.40426539,"HTI","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",6.53739,6.34902,4.87522,4.61414,4.96026,359,-8052452.28025928,2084921.81390481
340,"Honduras",4,13,"Central America","Country",-86.59974381,14.82243161,"HND","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",3.50896,3.89222,3.59825,3.47331,3.92853,360,-9640239.38375715,1668744.47828265
340,"Honduras",4,13,"Central America","Country",-86.59974381,14.82243161,"HND","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.42926,1.57993,1.4545,1.396,1.5713,361,-9640239.38375715,1668744.47828265
340,"Honduras",4,13,"Central America","Country",-86.59974381,14.82243161,"HND","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",5.68001,6.29554,5.81153,5.60491,6.34013,362,-9640239.38375715,1668744.47828265
348,"Hungary",5,151,"Eastern Europe","Country",19.41221519,47.1651448,"HUN","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",14.58963,14.58307,12.08992,11.5812,11.07026,363,2160957.91012025,5969071.68965189
348,"Hungary",5,151,"Eastern Europe","Country",19.41221519,47.1651448,"HUN","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",7.1492,7.19649,5.79555,5.50196,5.23967,364,2160957.91012025,5969071.68965189
348,"Hungary",5,151,"Eastern Europe","Country",19.41221519,47.1651448,"HUN","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",23.04025,22.99485,19.25363,18.46942,17.66155,365,2160957.91012025,5969071.68965189
352,"Iceland",5,154,"Northern Europe","Country",-19.02116966,64.79134763,"ISL","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",7.25867,7.75584,7.4988,8.73525,9.20709,366,-2117426.92084366,9553624.94305809
352,"Iceland",5,154,"Northern Europe","Country",-19.02116966,64.79134763,"ISL","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",3.40233,3.67905,3.52499,4.14925,4.39206,367,-2117426.92084366,9553624.94305809
352,"Iceland",5,154,"Northern Europe","Country",-19.02116966,64.79134763,"ISL","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",11.15209,11.85084,11.44433,13.32686,14.02996,368,-2117426.92084366,9553624.94305809
356,"India",4,34,"Southern Asia","Country",79.3608464,22.34642074,"IND","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",2.22233,2.35033,4.32669,5.52089,5.60535,369,8834409.0101712,2553168.31818814
356,"India",4,34,"Southern Asia","Country",79.3608464,22.34642074,"IND","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.74951,0.79467,1.46023,1.86386,1.89428,370,8834409.0101712,2553168.31818814
356,"India",4,34,"Southern Asia","Country",79.3608464,22.34642074,"IND","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",3.60214,3.80741,7.00458,8.93086,9.06205,371,8834409.0101712,2553168.31818814
360,"Indonesia",4,35,"South-Eastern Asia","Country",113.9174,-0.994582204,"IDN","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.53502,0.51479,0.54166,0.24535,0.21562,372,12681226.9604937,-110721.945201339
360,"Indonesia",4,35,"South-Eastern Asia","Country",113.9174,-0.994582204,"IDN","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.15683,0.15047,0.15795,0.07179,0.06323,373,12681226.9604937,-110721.945201339
360,"Indonesia",4,35,"South-Eastern Asia","Country",113.9174,-0.994582204,"IDN","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.91722,0.88141,0.92583,0.41886,0.36779,374,12681226.9604937,-110721.945201339
364,"Iran (Islamic Republic of)",5,127,"Southern Asia (excluding India)","Country",54.19766348,32.74370885,"IRN","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.00833,1.01174,1.02715,1.00834,1.01349,375,6033256.3007788,3861334.80093917
364,"Iran (Islamic Republic of)",5,127,"Southern Asia (excluding India)","Country",54.19766348,32.74370885,"IRN","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.00833,1.01174,1.02715,1.00834,1.01349,376,6033256.3007788,3861334.80093917
364,"Iran (Islamic Republic of)",5,127,"Southern Asia (excluding India)","Country",54.19766348,32.74370885,"IRN","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.26605,0.26546,0.26692,0.25481,0.25297,377,6033256.3007788,3861334.80093917
364,"Iran (Islamic Republic of)",5,127,"Southern Asia (excluding India)","Country",54.19766348,32.74370885,"IRN","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.26605,0.26546,0.26692,0.25481,0.25297,378,6033256.3007788,3861334.80093917
364,"Iran (Islamic Republic of)",5,127,"Southern Asia (excluding India)","Country",54.19766348,32.74370885,"IRN","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.72587,1.73386,1.7803,1.75042,1.76484,379,6033256.3007788,3861334.80093917
364,"Iran (Islamic Republic of)",5,127,"Southern Asia (excluding India)","Country",54.19766348,32.74370885,"IRN","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.72587,1.73386,1.7803,1.75042,1.76484,380,6033256.3007788,3861334.80093917
368,"Iraq",4,145,"Western Asia","Country",43.76606267,33.05013795,"IRQ","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.49478,0.57628,0.42943,0.35187,0.37073,381,4872015.8104509,3901960.83018546
368,"Iraq",4,145,"Western Asia","Country",43.76606267,33.05013795,"IRQ","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.14122,0.16225,0.12058,0.09871,0.10357,382,4872015.8104509,3901960.83018546
368,"Iraq",4,145,"Western Asia","Country",43.76606267,33.05013795,"IRQ","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",0.85194,0.99271,0.73952,0.60479,0.6369,383,4872015.8104509,3901960.83018546
372,"Ireland",5,154,"Northern Europe","Country",-7.121425272,53.25274054,"IRL","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",15.55946,14.4637,12.26899,12.60587,12.74538,384,-792753.43500139,7029885.60183217
372,"Ireland",5,154,"Northern Europe","Country",-7.121425272,53.25274054,"IRL","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",7.93782,7.32856,6.06456,6.22282,6.33544,385,-792753.43500139,7029885.60183217
372,"Ireland",5,154,"Northern Europe","Country",-7.121425272,53.25274054,"IRL","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",23.39231,21.73067,18.65476,19.23671,19.38123,386,-792753.43500139,7029885.60183217
376,"Israel",4,145,"Western Asia","Country",34.62277992,31.06164552,"ISR","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",3.10877,2.72956,3.15904,3.89722,4.38352,387,3854190.23054198,3640757.5780794
376,"Israel",4,145,"Western Asia","Country",34.62277992,31.06164552,"ISR","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",1.40213,1.22929,1.43402,1.77981,2.01643,388,3854190.23054198,3640757.5780794
376,"Israel",4,145,"Western Asia","Country",34.62277992,31.06164552,"ISR","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",4.92084,4.31884,4.97814,6.10961,6.84058,389,3854190.23054198,3640757.5780794
380,"Italy",5,39,"Southern Europe","Country",12.57022427,42.79917282,"ITA","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",10.79622,8.55238,7.04293,7.66966,8.00698,390,1399310.96489365,5281453.68793948
380,"Italy",5,39,"Southern Europe","Country",12.57022427,42.79917282,"ITA","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__F","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",5.07503,3.95557,3.21171,3.46138,3.61056,391,1399310.96489365,5281453.68793948
380,"Italy",5,39,"Southern Europe","Country",12.57022427,42.79917282,"ITA","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15__M","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",17.01154,13.51804,11.21107,12.22136,12.73502,392,1399310.96489365,5281453.68793948
388,"Jamaica",4,29,"Caribbean","Country",-77.31068409,18.15616857,"JAM","LITRES_PURE_ALCOHOL","Litres pure alcohol","SH_ALC_CONSPT__Y_GE15___T","age__sex",5,2000,2019,"[2000, 2005, 2010, 2015, 2019]",4.51041,3.92025,3.78637,3.97073,4.16106,393,-8606185.98577844,2055835.92258827
